'ID_CLIENTE';'NOME_ALTERNATIVO';'END_CIDADE';'END_UF';'STATUS'
7868;'GEYER/RS';'PORTO ALEGRE';'RS';'C'
7869;'JK/ICARA/SC';'ICARA';'SC';'C'
7870;'FONTALENE';'FORTALEZA';'CE';'C'
7871;'TYCO_ELETRONICS_BR';'BRAGANÇA PAULISTA';'SP';'A'
7872;'LAB / HEPACHOLAN';'São Paulo';'SP';'A'
7873;'SANSIR_CIENTIFICA_COML';'São Paulo';'SP';'A'
7874;'CPL';'CAMPO LIMPO';'SP';'C'
7875;'CEFRI';'MAIRINQUE';'SP';'C'
7876;'TRANSPETRO';'ILHA DO GOVERNADOR';'RJ';'C'
7877;'GABON';'SÃO LUIS';'MA';'C'
7878;'TECHNIK';'SÃO PAULO';'SP';'C'
7879;'PAO_DE_ACUCARJAGUARE';'SAO PAULO';'SP';'C'
7880;'INSTITUTO/AMAZONIA';'AMAZONAS';'AM';'C'
7881;'MASISA';'PONTA GROSSA';'PR';'A'
7882;'HTS_LUBRIFICANTES';'COTIA';'SP';'C'
7883;'PEDRINI_OSMAR';'SAO PAULO';'SP';'C'
7884;'YACULT';'SÃO BERNARDO DO CAMPO';'SP';'C'
7885;'ITALSPEED';'SÃO PAULO';'SP';'C'
7886;'EPURA';'SAO PAULO';'SP';'C'
7887;'VISCOFAN_2';'Itu';'SP';'A'
7888;'ADCESP';'SAO PAULO';'SP';'C'
7889;'SANEHSP';'SÃO PAULO';'SP';'C'
7890;'ENGERA';'São Paulo';'SP';'A'
7891;'ROYAL_CANIN';'Descalvado';'SP';'A'
7892;'AGA/RJ';'RIO DE JANEIRO';'RJ';'C'
7893;'OSRAMELETRICA';'OSASCO';'SP';'C'
7894;'ANTONIOCARLOS';'PIRACICABA';'SP';'C'
7895;'ALBUQUERQUE_WALDER';'Vicosa';'MG';'C'
7896;'ECOCIL';'BRASILIA';'DF';'C'
7897;'ULBRA';'MANAUS';'AM';'C'
7898;'KPS';'SAO PAULO';'SP';'C'
7899;'PERMETAL';'GUARULHOS';'SP';'C'
7901;'JOSE_CLAUDIO';'SÃO PAULO';'SP';'C'
7902;'REFIN_MILHO_BR_SP2';'SAO PAULO';'SP';'C'
7903;'PLASTIQUIMICA';'SAO BERNARDO DO CAMPO';'SP';'C'
7904;'LUBRIZOL_ADITIVOS';'Belford Roxo';'RJ';'A'
7905;'TROY';'SAO PAULO';'SP';'C'
7906;'WHITEMARTINS_RS';'SAPUCAIA DO SUL';'RS';'C'
7907;'KNIJNIK';'PORTO ALEGRE';'RS';'C'
7908;'KNIJINK';'PORTO ALEGRE';'RS';'C'
7909;'RUZABRAS';'SAPUCAIA DO SUL';'RS';'C'
7910;'CELGON';'ALVORADA';'RS';'C'
7911;'MAT_MED';'Porto Alegre';'RS';'C'
7912;'CLEANSUL';'PORTO ALEGRE';'RS';'C'
7913;'PAGE';'PORTO ALEGRE';'RS';'C'
7914;'CAUDURO_MARTINO';'SAO PAULO';'SP';'C'
7915;'ANSELITO';'Porto Alegre';'RS';'C'
7916;'GIRANDO_SOL';'ARROIO DO MEIO';'RS';'C'
7917;'MAGNUM';'CACHOEIRINHA';'RS';'C'
7918;'PRO_ANALISE';'PORTO ALEGRE';'RS';'A'
7919;'INDEBA';'SALVADOR';'BA';'A'
7920;'LIEGE';'SÃO PAULO';'SP';'C'
7921;'JP_STENIN';'PORTO ALEGRE';'RS';'C'
7922;'ARTEPLAS';'ITAJAI';'SC';'A'
7923;'SCHWEITGER_MAUDUIT';'PIRAI';'RJ';'A'
7924;'SCHRADER';'JACAREÍ';'SP';'C'
7925;'ORION/RS';'PORTO ALEGRE';'RS';'C'
7926;'QUIRAL QUIMICA';'JUIZ DE FORA';'MG';'A'
7927;'JM_IND_METAL';'SAO PAULO';'SP';'C'
7928;'CKJ_CONSTR';'SAO PAULO';'SP';'C'
7929;'BRATAC_SPCENTRO';'SAO PAULO';'SP';'A'
7930;'JP_ENGENHARIA_SP';'SAO PAULO';'SP';'C'
7932;'IBFARMA';'SIMOES FILHO';'BA';'A'
7933;'INTERMED';'FEIRA DE SANTANA';'BA';'A'
7934;'PROFAR';'Lauro de Freitas';'BA';'A'
7935;'ENDOMED';'AQUIRAZ';'CE';'C'
7936;'FARM_DROG_ADJAFRE';'FORTALEZA';'CE';'A'
7937;'FLOEMA';'FORTALEZA';'CE';'C'
7938;'MADREVITA';'FORTALEZA';'CE';'C'
7939;'ODALY_SOARES';'FORTALEZA';'CE';'C'
7940;'RAVICK';'FORTALEZA';'CE';'C'
7941;'SANBER';'FORTALEZA';'CE';'C'
7942;'MIRALE';'VITORIA';'ES';'C'
7943;'BELFAR';'BELO HORIZONTE';'MG';'C'
7944;'BIOFAR';'BELO HORIZONTE';'MG';'C'
7945;'PIO_TELLES';'SAO PAULO';'SP';'C'
7946;'HYPOFARMA';'RIBEIRAO DAS NEVES';'MG';'A'
7947;'KANDA';'SABARA';'MG';'A'
7948;'KLYDONT';'CONTAGEM';'MG';'A'
7949;'LAB_CERA_LUSTOSA';'SAO JOAO DEL REI';'MG';'A'
7950;'LABGLOBO';'BELO HORIZONTE';'MG';'C'
7951;'IODO';'MURIAÉ';'MG';'C'
7952;'MELPOEJO';'JUIZ DE FORA';'MG';'A'
7953;'USMED';'CONTAGEM';'MG';'A'
7954;'WINDSON';'POUSO ALEGRE';'MG';'C'
7955;'LUCABE';'OSASCO';'SP';'C'
7956;'SANDEX';'ITANHANDU';'MG';'C'
7957;'MEDQUIMICA_IND_FARMACEUTICA';'Juiz de Fora';'MG';'A'
7958;'AUAD';'GOIANIA';'GO';'C'
7959;'GREENPHARMA';'ANAPOLIS';'GO';'A'
7960;'HALEX_ISTAR';'GOIANIA';'GO';'A'
7961;'IND_QUIMICA_IQUEGO';'GOIANIA';'GO';'A'
7962;'LABORATORIO_DUCTO';'ANAPOLIS';'GO';'A'
7963;'LAB_ITAFARMA';'Anápolis';'GO';'A'
7964;'LAB_SAO_FRANCISCO';'SAO BENTO DO SUL';'SC';'C'
7965;'SABESP_CARAGUATATUBA';'CARAGUATATUBA';'SP';'C'
7966;'BRASTAK_IND_COM';'SANTO ANDRE';'SP';'C'
7967;'MARTINEZ';'RIO DE JANEIRO';'RJ';'C'
7968;'GLENMARK';'EMBU';'SP';'C'
7970;'KINDER';'ANAPOLIS';'GO';'C'
7971;'VITAPAN-VITAMEDIC';'ANAPOLIS';'GO';'A'
7972;'UNIEMES';'GOIANIA';'GO';'C'
7973;'MEDIBRAZ';'CAMPO GRANDE';'MS';'C'
7974;'INDUFAL';'MOSSORO';'RN';'C'
7975;'LABORSIL';'SAO GONÇALO DO AMARANTE';'RN';'C'
7976;'NUPLAM_UFRN';'NATAL';'RN';'A'
7977;'ANA_CLAUDIA';'OLIMPIA';'SP';'C'
7978;'APIS_FLORA';'RIBEIRAO PRETO';'MG';'A'
7979;'AMERICO_BOARETTO';'RIBEIRAO PIRES';'SP';'A'
7980;'BOARETTO';'RIBEIRAO PIRES';'SP';'C'
7981;'SS_WORLD';'Rio de Janeiro';'RJ';'A'
7982;'ASTA_ADMINISTRATIVO';'SAO PAULO';'SP';'C'
7983;'PARLPR';'Curitiba';'PR';'C'
7984;'SARLE';'PASSO FUNDO';'RS';'C'
7985;'PGRL';'Piracicaba';'SP';'C'
7986;'LAB_QUALIDADE_LEITE';'Juiz de Fora';'MG';'C'
7987;'MAHLE_METAL_LEVE_SP';'SAO PAULO';'SP';'C'
7988;'UNIVEN_PETROQUIMICA';'Itupeva';'SP';'A'
7989;'BALLDARASSI';'SAO PAULO';'SP';'A'
7990;'BRASTERAPICA_UNID_1';'SAO PAULO';'SP';'A'
7991;'DELPHI/COTIA';'SAO CAETANO DO SUL';'SP';'A'
7993;'ROSSILAB';'SÃO PAULO';'SP';'C'
7995;'MARIA_AMELIA';'LIMEIRA';'SP';'C'
7996;'ENCOMIND';'CUIABA';'MT';'A'
7997;'CALGIMED';'SAO PAULO';'SP';'C'
7998;'PRONESS';'PIAUI';'PI';'C'
7999;'CIMED_SP2';'SAO PAULO';'SP';'C'
8000;'CIRURGICA_SAO_JOSE';'Sao Jose dos Campos';'SP';'A'
8001;'DROGAL_FARM';'PIRACICABA';'SP';'A'
8002;'ERMON';'SAO PAULO';'SP';'C'
8004;'EXPANSAO_CIENTIFICA';'SAO PAULO';'SP';'A'
8005;'FARMARIN';'Sao Paulo';'SP';'C'
8006;'FARMASTORE';'SAO PAULO';'SP';'C'
8007;'FLOR_AMAZONAS';'SAO PAULO';'SP';'C'
8009;'HOECHST_STO_AMARO';'Sao Paulo';'SP';'C'
8010;'IMP_BRASTOKIO';'SAO PAULO';'SP';'A'
8011;'NEOQUIMICA';'ANAPOLIS';'GO';'C'
8012;'TBCON_CONSTRUTORA';'SAO PAULO';'SP';'A'
8013;'LUMEN_ENGENHARIA';'SOROCABA';'SP';'C'
8014;'NOVAX';'FRANCA';'SP';'A'
8015;'M_AMELIA';'Sao Paulo';'SP';'C'
8016;'MOLAN';'SAO PAULO';'SP';'C'
8017;'FURNAS_IVAPORA';'IVAIPORA';'PR';'C'
8018;'M_P_RIBEIRO';'TRES LAGOAS';'MS';'C'
8019;'WINCELL';'GUARULHOS';'SP';'C'
8020;'INST_NAC_CANCER';'RIO DE JANEIRO';'RJ';'C'
8021;'BOEHME_SOUTH';'DIADEMA';'SP';'C'
8022;'BOEHRINGER_IT_SERRA';'Itapecerica da Serra';'SP';'A'
8023;'FUNDACAO_BIO_RIO';'Rio de Janeiro';'RJ';'A'
8024;'IMMUNOASSAY';'SAO PAULO';'SP';'C'
8026;'ARTGEL';'POUSO ALEGRE';'MG';'A'
8027;'MARUA';'GUARULHOS';'SP';'C'
8028;'INSTITUTO_BUTANTAN';'SAO PAULO';'SP';'A'
8029;'DELTA_INST';'INDAIATUBA';'SP';'A'
8030;'NB_COMERCIAL';'RIIO DE JANEIRO';'RJ';'A'
8031;'PNUD_PROJETO';'BRASILIA';'DF';'C'
8032;'ADALBERTO';'SAO LUIS';'MA';'C'
8033;'ARMANDO';'Manaus';'AM';'C'
8034;'RAIMUNDO';'PORTO VELHO';'RO';'C'
8035;'ELZIO';'Boa Vista';'RR';'C'
8036;'FRANCISCO_CHAGAS';'BRASILIA';'DF';'C'
8037;'RODRIGUES/SEBASTIAO';'CARCERES';'MT';'A'
8038;'ANTONIO_SANTOS';'PARA';'AP';'C'
8039;'SILVIO';'ANANIDEUA';'PA';'C'
8040;'FANCISCO _ALLDO';'ACRE';'AC';'A'
8041;'JOAO';'PALMAS';'TO';'C'
8042;'FUNEPU';'UBERABA';'MG';'C'
8043;'CONSTRUMAG_CONST';'SAO PAULO';'SP';'A'
8044;'IMONOLOGIA';'São Paulo';'SP';'C'
8045;'JUSTINIANO';'VITORIA';'ES';'C'
8046;'LATICINIOS_OLIMPIA';'OLIMPIA';'SP';'A'
8047;'AES_URUGUAIANA';'Uruguaiana';'RS';'A'
8048;'OPP_PETROQUIMICA_SP';'SAO PAULO';'SP';'C'
8049;'HIPPOLITO_CLAUDIA';'Sao Bernardo do Campo';'SP';'C'
8050;'SECR_ADM_PENIT';'SÃO PAULO';'SP';'C'
8051;'ENGEDRYING';'MOGI GUACU';'SP';'A'
8052;'TDB_INCINERACAO';'TABOAO DA SERRA';'SP';'C'
8053;'MARCEGAGLIA';'GARUVA';'SC';'A'
8054;'GLAXORJ';'RIO DE JANEIRO';'RJ';'C'
8055;'GERALDO_EYSINK';'SÃO PAULO';'SP';'C'
8056;'AMERICAN_COM';'SALVADOR';'BA';'C'
8057;'IACCINO';'GUARULHOS';'SP';'C'
8058;'SUPERDOCE';'SAO PAULO';'SP';'A'
8059;'TUPY_S/A';'JOINVILLE';'SC';'A'
8060;'INSTALL';'SAO PAULO';'SP';'C'
8061;'SENAI/CTGAS';'NATAL';'RN';'C'
8062;'NUTRIR';'SÃO JOSÉ DA LAPA';'MG';'C'
8063;'MILENIA_RS';'TAQUARI';'RS';'A'
8064;'DEPTO_ANTIDOPAGEM';'SAO PAULO';'SP';'C'
8065;'STUDIO_ZEH';'SAO PAULO';'SP';'A'
8066;'LEDERVIN_IND_COM';'OSASCO';'SP';'A'
8067;'AKARI/SBC';'SAO BERNARDO DE CAMPO';'SP';'C'
8068;'PHARMUS_';'UBERLANDIA';'MG';'C'
8069;'MEDLAB_PRODUTOS_DIAGNOSTICOS';'SAO PAULO';'SP';'A'
8071;'KAISER_ARARAQUARA';'ARARAQUARA';'SP';'C'
8072;'ATHENAS_FARMACIA';'SAO PAULO';'SP';'A'
8073;'SABESP_CARAPICUIBA_AANC';'CARAPICUIBA';'SP';'A'
8074;'COPESUL_RS';'TRIUNFO';'RS';'A'
8075;'ITW_MAGNAFLUX';'EMBU DAS ARTES';'SP';'A'
8076;'GCA_CONSULTORES';'Sao Paulo';'SP';'A'
8077;'VILLARES_SUMARE_SP';'SUMARE';'SP';'A'
8078;'MOGUL_ELECTRICAL';'Diadema';'SP';'A'
8079;'FABRICIO';'CRUZEIRO';'SP';'C'
8080;'AVALON';'sao paulo';'SP';'C'
8081;'COOP_CANA/ACUCAR';'LIMEIRA';'SP';'C'
8082;'RECAPRI';'SAO PAULO';'SP';'C'
8083;'INTERAC_COM_DIST';'São Paulo';'SP';'A'
8084;'EFLUENTES_IND_COM';'SAO PAULO';'SP';'C'
8085;'INTERIOR_DESIGN';'SÃO PAULO';'SP';'C'
8086;'LAB_CULTURA';'SÃO PAULO';'SP';'C'
8087;'FAMED';'GOIANIA';'GO';'A'
8088;'RC_FARMACIA';'COTIA';'SP';'A'
8089;'AUGUSTO_MORETTI';'SÃO PAULO';'SP';'C'
8090;'UNIVERSIDADE/SERGIPE';'São Cristóvão';'SE';'A'
8091;'NATUREL';'PASSO FUNDO';'RS';'C'
8092;'QUIMITEC';'PINHAIS';'PR';'A'
8093;'SHERWIN';'SÀO BERNADO DO CAMPO';'SP';'C'
8094;'COMPANY_SERVICE';'SÃO BERNADO DO CAMPO';'SP';'C'
8095;'IND_COM_PLAST_IBIRA';'SÃO PAULO';'SP';'A'
8096;'LAB_FARMA_MODESTO';'VITORIA';'ES';'A'
8098;'ENEGERIO';'RIO DE JANEIRO';'RJ';'C'
8099;'TKS';'GOIANIA';'GO';'C'
8100;'VIA_AURELIO';'SÃO PAULO';'SP';'C'
8101;'PINHAME';'RIO DE JANEIRO';'RJ';'A'
8102;'MANIPULLARE_MANIP';'MINAS GERAIS';'MG';'C'
8103;'LABORAN/DAA';'SAO JOSE DOS PINHAIS';'PR';'A'
8105;'ORGANON';'TABOÃO DA SERRA';'SP';'C'
8106;'ARROBA';'OSASCO';'SP';'C'
8107;'VARSI_CONSTRUTORA';'SAO PAULO';'SP';'C'
8108;'DIELAB_COM_PROD_LAB';'Curitiba';'PR';'A'
8109;'MAGNETI/MG';'Contagem';'MG';'C'
8110;'ARCH_QUIM_BR';'SALTO';'SP';'C'
8111;'FAPE_AGRO';'LONDRINA';'PR';'C'
8112;'BETULLA_COSMETICOS';'Diadema';'SP';'A'
8113;'TANQUIMICA';'DIADEMA';'SP';'C'
8114;'CCI';'SÃO PAULO';'SP';'C'
8115;'QEEL_QUIMICA';'SAO PAULO';'SP';'A'
8116;'PRAID';'SÃO ROQUE';'SP';'A'
8117;'RCFL_MED_AMBIENTAIS';'SAO PAULO';'SP';'C'
8119;'HOSP_S LUCAS';'RIBEIRAO PRETO';'SP';'A'
8120;'GORO_AGRO_INDL';'SOROCABA';'SP';'A'
8122;'COSTA_LIMA_ASSOC';'SÃO PAULO';'SP';'A'
8123;'INDEMIL';'Graciosa (Paranavaí)';'PR';'C'
8124;'VITAL_BRAZIL';'NITEROI';'RJ';'A'
8125;'SOUSA_MACHADO_EQUIP';'FLORIANOPOLIS';'SC';'A'
8126;'JOHNSON_CONTROLS';'São Bernardo do Campo';'SP';'A'
8127;'CONST_FONSECA';'SAO PAULO';'SP';'A'
8128;'PAR_QUIMICA';'BELEM';'PA';'C'
8129;'PAR/PA';'BELÉM';'PA';'C'
8130;'PAR/QUIMICA';'BELÉM';'PA';'C'
8131;'DCA';'GUARULHOS';'SP';'A'
8132;'CONTEM 1G';'SAO JOAO DA BOA VISTA';'SP';'A'
8133;'ASTRATOM_ANALISES';'SAO PAULO';'SP';'C'
8134;'MARINGA_CIMENTO';'ITAPEVA';'SP';'A'
8135;'JUS BAND MONTAGENS';'OSASCO';'SP';'A'
8136;'GERDAN S/A';'SAO  JOSE DOS CAMPOS';'SP';'C'
8137;'HEMOJAN';'JANUARIA';'MG';'A'
8138;'DRESSER IND';'JACAREI';'SP';'A'
8139;'HOMIS';'São Paulo';'SP';'A'
8140;'FAPESE';'ARACAJU';'SE';'A'
8141;'EMGECOL EMPREEND';'Osasco';'SP';'C'
8142;'FUJI_HUNT_FILM';'CACAPAVA';'SP';'A'
8143;'BOCATO';'SAO BERNARDO DO CAMPO';'SP';'C'
8144;'UNIGAL';'IPATINGA';'MG';'A'
8145;'UNIGAL_IPATTINGA';'IPATINGA';'MG';'C'
8146;'AVIPA_AVICULTURA';'CAMPINAS';'SP';'A'
8147;'DYSTAR/ADUMAS';'SAO PAULO';'SP';'A'
8148;'CENTRO_UNIV_BARAO_DE_MAUA';'RIBEIRAO PRETO';'SP';'C'
8149;'CARBOGRAFITE';'SAO PAULO';'SP';'A'
8150;'SLUMP_ENG';'SAO PAULO';'SP';'C'
8151;'PROQUIMIO_PROD_QUIM';'BARUERI';'SP';'A'
8153;'AMWAY_NUTRILITE';'TIANGUÁ';'CE';'C'
8154;'HOSP_SAO_LUIZ';'SAO PAULO';'SP';'A'
8155;'EBRAS_IND_COM';'ITAPETININGA';'SP';'A'
8156;'HISAMITUSU_FARMACEUT';'SAO PAULO';'SP';'C'
8157;'MOTO_HONDA_MANAUS';'MANAUS';'AM';'A'
8158;'TEXTIL_MATEC';'FRANCO DA ROCHA';'SP';'C'
8159;'WIRATH_IND';'SAO PAULO';'SP';'A'
8160;'ARGAMASSAS/JANDIRA';'JANDIRA';'SP';'C'
8161;'MINERACAO_RIO_NORTE/MRN';'ORIXIMINA';'PA';'A'
8162;'HEMOTEC_PROD_SERV';'MACAPÁ';'AP';'C'
8164;'JARAGUA_REPRES';'RECIFE';'PE';'C'
8165;'MAGGION_IND_PNEU_MAQ';'GUARULHOS';'SP';'A'
8166;'DRY_COLOR_IND_COM';'COSMOPOLIS';'SP';'A'
8167;'ETERA';'SÃO CAETANO DO SUL';'SP';'C'
8168;'SEBECO_IND_COM';'DIADEMA';'SP';'C'
8169;'INST_MELON/CAMPUS';'SILVANIA';'GO';'C'
8170;'NSA_SRA_DA_PENHA';'SAO PAULO';'SP';'C'
8171;'ENGESIST';'SAO PAULO';'SP';'C'
8172;'THOREY_INVEST';'SAO PAULO';'SP';'C'
8173;'LUIGI_BAMAG';'SÃO PAULO';'SP';'C'
8174;'ARTEIRA COUNTRY';'SAO PAULO';'SP';'C'
8175;'HENKEL_JACAREI';'Jacarei';'SP';'A'
8176;'CONSTRUBRAIDE';'CAMPINAS';'SP';'A'
8177;'VIDA_HOMEOPATIA';'SAO PAULO';'SP';'A'
8178;'ELEMENTO_AMAZONIA';'BARUERI';'SP';'C'
8179;'ICN';'Campinas';'SP';'A'
8180;'IRD';'RIO DE JANEIRO';'RJ';'C'
8181;'PP_PRINT';'VARGINHA';'MG';'C'
8182;'SECURIT';'GUARULHOS';'SP';'A'
8183;'CASA_STO_ANDRE_COMERCIAL';'SANTO ANDRE';'SP';'A'
8184;'PREFEITURA';'SAO PAULO';'SP';'C'
8185;'DIGENE';'SAO PAULO';'SP';'C'
8186;'CIEC_FACULDADE';'MANAUS';'AM';'C'
8187;'IMA/BH_MG';'BELO HORIZONTE';'MG';'C'
8188;'ALIMCO';'VITORIA DA CONQUISTA';'BA';'C'
8189;'PRODUTOS_LACTEOS';'Natal';'RN';'C'
8190;'LEITE_PAULISTA/SP1';'LORENA';'SP';'C'
8191;'SILVA/ANA_LUCIA';'VICOSA';'MG';'C'
8192;'TEIXEIRA/ALESSANDRA';'JUIZ DE FORA';'MG';'C'
8193;'COELHO_ANA';'BELO HORIZONTE';'MG';'C'
8194;'LATICINIOS_CAMBY';'DOURADOS';'MS';'A'
8195;'ESTRELA_DO_NORTE';'RESENDE';'RJ';'C'
8196;'RODRIGUES_BERNADETE';'CAJURI';'MG';'C'
8197;'CARAUBA';'CAUCAIA';'CE';'A'
8199;'PROD_ALIM_ORLANDIA';'ORLANDIA';'SP';'A'
8200;'ICI_PACKAGING';'SANTO ANDRE';'SP';'A'
8201;'CONSTRUTORA_AUXIL';'SAO PAULO';'SP';'A'
8203;'COOPERVASS';'SAO GONCALO DO SAPUCAI';'MG';'A'
8204;'SA_CARLOS';'Aracaju';'SE';'C'
8206;'CONEXAO';'SAO PAULO';'SP';'C'
8208;'FARMAX';'DIVINOPOLIS';'MG';'A'
8209;'GUSTAVO';'RIO CLARO';'SP';'C'
8210;'DELBONI/VILA_OLIMPIA';'SÃO PAULO';'SP';'C'
8211;'DELPHI/PIRACICA/LAB';'PIRACICABA';'SP';'C'
8212;'LABORSOLO';'Londrina';'PR';'C'
8213;'MAHLE_METALLEVE_MAUA';'MAUA';'SP';'C'
8214;'REAL_VR_ENG';'VOLTA REDONDA';'RJ';'C'
8215;'PERITO';'EMBU';'SP';'C'
8216;'PUC_CAMPINAS';'CAMPINAS';'SP';'A'
8217;'COIFA_TEC_COM';'VOLTA REDONDA';'RJ';'C'
8218;'SPL_ENGENHARIA';'SAO PAULO';'SP';'A'
8220;'SIEL_IND_EXAUSTAO';'SÃO PAULO';'SP';'C'
8221;'NUTRIFOODS';'CABREUVA';'SP';'C'
8222;'ASTRATON_ANALISES';'SAO PAULO';'SP';'C'
8223;'GARBON';'SÃO LUÍS';'MA';'C'
8224;'QUIMIFAR';'JABOATAO DOS GUARARAPES';'PE';'A'
8225;'BEL_EQUIPAMENTOS';'PIRACICABA';'SP';'C'
8226;'BASF_PAULINIA';'PAULINIA';'SP';'C'
8227;'BEIRA_RIO';'SOBRAL';'CE';'C'
8228;'AKSELL';'INDAIATUBA';'SP';'C'
8229;'RD';'SAO PAULO';'SP';'C'
8230;'NIKKHO';'RIO DE JANEIRO';'RJ';'A'
8231;'INST_BOTANICO';'SAO PAULO';'SP';'A'
8232;'PEREZ';'PELOTAS';'RS';'C'
8233;'LURGI_BAMAG';'SAO PAULO';'SP';'C'
8234;'GRANJA_SAITO';'SAO PAULO';'SP';'A'
8235;'BIO_BRASIL';'UMUARAMA';'PR';'C'
8236;'BILLI_FARMA/JURUB2';'SÃO PAULO';'SP';'C'
8237;'ORSA_CELULOSE';'Nova Campina';'SP';'A'
8238;'FAMEC';'Caratinga';'MG';'A'
8239;'ROMANUS';'CAMPO LARGO';'PR';'A'
8240;'AUTOMATUS';'SAO PAULO';'SP';'C'
8241;'SEMA_SP';'SÃO PAULO';'SP';'C'
8242;'QUIMICA_BRASILEIRA';'BELO HORIZONTE';'MG';'A'
8243;'REFRICON_MERCANTIL';'ITAPECERICA DA SERRA';'SP';'A'
8244;'NORTE_LAB';'MACAPA';'AP';'C'
8245;'MOTOROLA';'Jaguariúna';'SP';'A'
8246;'ESPECTROM';'SÃO PAULO';'SP';'A'
8247;'HOSPFAR';'Goiânia';'GO';'A'
8248;'ALFACLEANER_IND_QUIM';'OSASCO';'SP';'A'
8249;'HERSA_TECNICA';'SAO PAULO';'SP';'C'
8250;'INST_HEMOTERAPICO_MA';'SAO LUIS';'MA';'C'
8251;'FIS_BRASIL';'SAO  PAULO';'SP';'C'
8252;'USP_ZOOTEC';'Sao Paulo';'SP';'C'
8253;'ITA_COMERCIAL';'SAO PAULO';'SP';'A'
8254;'SABESP/ITAPETININGA';'ITAPETININGA';'SP';'A'
8255;'HIDRO_FILTROS';'CAXIAS DO SUL';'RS';'A'
8256;'MASTER_DIAMOND';'SAO PAULO';'SP';'C'
8257;'LURGI_CFA_SISTEMAS';'SÃO PAULO';'SP';'C'
8258;'BRINK_MOBIL_EQUIP';'COLOMBO';'PR';'A'
8259;'PHARMACIA_UPJOHN';'JANDIRA';'SP';'C'
8260;'NOBRES_GEDEON';'SAO PAULO';'SP';'C'
8261;'ESC_ENG_PIRACICABA';'PIRACICABA';'SP';'A'
8262;'VM_NICCIOLI';'CAMPINAS';'SP';'A'
8263;'CAFE_CAMPINHO';'ALFENAS';'MG';'C'
8264;'HINSDALE_CONSULTORIA';'RIO DE JANEIRO';'RJ';'C'
8265;'MELBAR_LIGNINA_SP';'SAO PAULO';'SP';'A'
8266;'MIN_AGRICULTURA_MG';'VARGINHA';'MG';'C'
8267;'IND_QUIM_MINUANO';'LUZIANIA';'GO';'A'
8268;'DELTA_QUIMICA';'ITAJAI';'SC';'C'
8269;'SH_ENGENHARIA';'SAO PAULO';'SP';'C'
8270;'EFLUTEC_AMBIENTAL';'CACHOEIRINHA';'RS';'A'
8271;'GA_DE_HOLANDA';'OLINDA';'PE';'C'
8272;'CONSULADO_BRITANICO';'BELO HORIZONTE';'MG';'C'
8274;'POLUX';'BELO VALE';'MG';'A'
8275;'MINIMAX';'BELO HORIZONTE';'MG';'A'
8276;'FONTE_SONJA_MINER';'São Paulo';'SP';'A'
8277;'CONSTRUBID/RJ';'Rio de Janeiro';'RJ';'C'
8278;'AQUA_SIST_TRAT_AGUA';'SÃO PAULO';'SP';'C'
8279;'ENSAGUA_ENG_IND_COM';'RIO DE JANEIRO';'RJ';'C'
8280;'SENOL_PE';'OLINDA';'PE';'A'
8281;'EMARKI_ENGENHARIA';'SAO PAULO';'SP';'C'
8282;'PETROBRAS/GERAB';'SAO FRANCISCO DO CONDE';'BA';'C'
8283;'ORGANIZ_FARMACEUTICA';'São Paulo';'SP';'A'
8284;'INST_PESQ_SERGIPE';'ARACAJU';'SE';'C'
8285;'KLOTZ_PRODUCAO_FOTOS';'São Paulo';'SP';'C'
8286;'ANALISA_DIAGNOSTICO';'Belo Horizonte';'MG';'A'
8287;'PETROLEO_BRASILEIRO';'BETIM';'MG';'C'
8288;'POLY_URETHANE';'BELO HORIZONTE';'MG';'C'
8290;'SAMITRI/MG';'SABARA';'MG';'C'
8291;'PILLSBURY';'CONTAGEM';'MG';'C'
8292;'BIOSFERA_PRODUTOS';'NITEROI';'RJ';'C'
8293;'GSF_FOODS_USA';'';'* ';'C'
8294;'UNIVERSIDADE/UNIPAC';'BARBACENA';'MG';'C'
8295;'CT/ILCT';'Juiz de Fora';'MG';'A'
8296;'UFV_VICOSA_TECN_ALIM';'VICOSA';'MG';'A'
8297;'CETEC_CENTRO_TEC_MG';'Belo Horizonte';'MG';'A'
8298;'ROTHENBURG_IMP_EXP';'SAO BERNARDO DO CAMPO';'SP';'A'
8299;'TRES';'STA LUZIA';'MG';'C'
8300;'CEFET/MG';'BELO HORIZONTE';'MG';'C'
8301;'IGARAS/MG';'PTE NOVA';'MG';'C'
8302;'UNIJOHN';'Belo Horizonte';'MG';'A'
8303;'MAHLE_SIST_FILTRACAO';'MOGI GUACU';'SP';'C'
8304;'UNIVERSIDADE/OUROPRETO';'OURO PRETO';'MG';'C'
8305;'BRAVIR_INDUSTRIAL';'CONTAGEM';'MG';'A'
8306;'ROTCEL';'LAGOA STA';'MG';'C'
8309;'MINISTERIO/VARGINHA';'VARGINHA';'MG';'C'
8311;'MINASTEX';'Contagem';'MG';'C'
8312;'ICB/2';'BELO HORIZONTE';'MG';'C'
8313;'GP';'BELO HORIZONTE';'MG';'C'
8314;'SOS';'BELO HORIZONTE';'MG';'C'
8315;'REG';'BELO HORIZONTE';'MG';'C'
8316;'CEAQ';'FORMIGA';'MG';'C'
8318;'MINERACAO';'Belo Horizonte';'MG';'A'
8320;'UF/FARMACIA';'BELO HORIZONTE';'MG';'C'
